#,Thermostat,identifier,314729020125
#,Thermostat,name,Main Floor
#,Start,date,2019-09-06
#,End,date,2019-09-13

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Basement (F),Basement2
2019-09-09,21:10:00,off,heatOff,,Home,78,65,69.4,48,70.5,0,0,0,,69.4,48,1,68.7,1,
2019-09-09,21:15:00,off,heatOff,,Home,78,65,70.2,47,70.5,0,0,0,,70.2,47,1,68.7,1,
2019-09-09,21:20:00,off,heatOff,,Home,78,65,70.5,47,70.5,0,0,0,,70.5,47,0,68.7,0,
2019-09-09,21:25:00,off,heatOff,,Home,78,65,70.6,47,70.5,0,0,0,,70.6,47,0,68.6,0,
2019-09-09,21:30:00,off,heatOff,,Home,78,65,70.6,47,69.4,0,0,0,,70.6,47,0,68.5,0,
2019-09-09,21:35:00,off,heatOff,,Home,78,65,70.6,46,69.4,0,0,0,,70.6,46,0,68.5,0,
2019-09-09,21:40:00,off,heatOff,,Home,78,65,70.6,46,69.4,0,0,0,,70.6,46,0,68.5,0,
2019-09-09,21:45:00,off,heatOff,,Home,78,65,70.6,46,69.4,0,0,0,,70.6,46,0,68.5,0,
2019-09-09,21:50:00,off,heatOff,,Home,78,65,70.6,46,69.4,0,0,0,,70.6,46,0,68.3,0,
2019-09-09,21:55:00,off,heatOff,,Home,78,65,70.5,46,69.4,0,0,0,,70.5,46,0,68.3,0,
2019-09-09,22:00:00,off,heatOff,,Home,78,65,70.5,46,68.9,0,0,0,,70.5,46,0,68.3,0,
2019-09-09,22:05:00,off,heatOff,,Home,78,65,70.4,46,68.9,0,0,0,,70.4,46,0,68.3,0,
2019-09-09,22:10:00,off,heatOff,,Home,78,65,70.4,45,68.9,0,0,0,,70.4,45,0,68.3,0,
2019-09-09,22:15:00,off,heatOff,,Home,78,65,70.3,45,68.9,0,0,0,,70.3,45,0,68.3,0,
2019-09-09,22:20:00,off,heatOff,,Home,78,65,70.2,45,68.9,0,0,0,,70.2,45,0,68.3,0,
2019-09-09,22:25:00,off,heatOff,,Home,78.8,61.4,70.2,45,68.9,0,0,0,,70.2,45,0,68.3,0,
2019-09-09,22:30:00,off,heatOff,,Sleep,80,56,70.1,45,68.1,0,0,0,,70.1,45,0,68.3,0,
2019-09-09,22:35:00,off,heatOff,,Sleep,80,56,70.1,46,68.1,0,0,0,,70.1,46,0,68.3,0,
2019-09-09,22:40:00,off,heatOff,,Sleep,80,56,70.1,46,68.1,0,0,0,,70.1,46,0,68.3,0,
2019-09-09,22:45:00,off,heatOff,,Sleep,80,56,70,46,68.1,0,0,0,,70,46,0,68.3,0,
2019-09-09,22:50:00,off,heatOff,,Sleep,80,56,70,46,68.1,0,0,0,,70,46,0,68.3,0,
2019-09-09,22:55:00,off,heatOff,,Sleep,80,56,70,46,68.1,0,0,0,,70,46,0,68.3,0,
2019-09-09,23:00:00,off,heatOff,,Sleep,80,56,70,46,67.7,0,0,0,,70,46,0,68.3,0,
2019-09-09,23:05:00,off,heatOff,,Sleep,80,56,70,47,67.7,0,0,0,,70,47,0,68.3,0,
2019-09-09,23:10:00,off,heatOff,,Sleep,80,56,70,47,67.7,0,0,0,,70,47,0,68.3,0,
2019-09-09,23:15:00,off,heatOff,,Sleep,80,56,70,47,67.7,0,0,0,,70,47,0,68.3,0,
2019-09-09,23:20:00,off,heatOff,,Sleep,80,56,70,47,67.7,0,0,0,,70,47,0,68.3,0,
2019-09-09,23:25:00,off,heatOff,,Sleep,80,56,70,47,67.7,0,0,0,,70,47,1,68.3,0,
2019-09-09,23:30:00,off,heatOff,,Sleep,80,56,70.1,48,66.8,0,0,0,,70.1,48,1,68.3,0,
2019-09-09,23:35:00,off,heatOff,,Sleep,80,56,70.3,48,66.8,0,0,0,,70.3,48,0,68.3,0,
2019-09-09,23:40:00,off,heatOff,,Sleep,80,56,70.2,48,66.8,0,0,0,,70.2,48,0,68.3,0,
2019-09-09,23:45:00,off,heatOff,,Sleep,80,56,70.2,48,66.8,0,0,0,,70.2,48,0,68.3,0,
2019-09-09,23:50:00,off,heatOff,,Sleep,80,56,70.2,49,66.8,0,0,0,,70.2,49,0,68.3,0,
2019-09-09,23:55:00,off,heatOff,,Sleep,80,56,70.3,49,66.8,0,0,0,,70.3,49,0,68.3,0,
2019-09-10,00:00:00,off,heatOff,,Sleep,80,56,70.3,49,66.4,0,0,0,,70.3,49,0,68.3,0,
2019-09-10,00:05:00,off,heatOff,,Sleep,80,56,70.4,49,66.4,0,0,0,,70.4,49,0,68.3,0,
2019-09-10,00:10:00,off,heatOff,,Sleep,80,56,70.4,49,66.4,0,0,0,,70.4,49,0,68.3,0,
2019-09-10,00:15:00,off,heatOff,,Sleep,80,56,70.4,50,66.4,0,0,0,,70.4,50,0,68.3,0,
2019-09-10,00:20:00,off,heatOff,,Sleep,80,56,70.3,50,66.4,0,0,0,,70.3,50,0,68.3,0,
2019-09-10,00:25:00,off,heatOff,,Sleep,80,56,70.2,50,66.4,0,0,0,,70.2,50,0,68.3,0,
2019-09-10,00:30:00,off,heatOff,,Sleep,80,56,70,50,65.2,0,0,0,,70,50,0,68.3,0,
2019-09-10,00:35:00,off,heatOff,,Sleep,80,56,69.9,50,65.2,0,0,0,,69.9,50,0,68.3,0,
2019-09-10,00:40:00,off,heatOff,,Sleep,80,56,69.8,50,65.2,0,0,0,,69.8,50,0,68.3,0,
2019-09-10,00:45:00,off,heatOff,,Sleep,80,56,69.7,50,65.2,0,0,0,,69.7,50,0,68.3,0,
2019-09-10,00:50:00,off,heatOff,,Sleep,80,56,69.5,50,65.2,0,0,0,,69.5,50,0,68.3,0,
2019-09-10,00:55:00,off,heatOff,,Sleep,80,56,69.4,50,65.2,0,0,0,,69.4,50,0,68.3,0,
2019-09-10,01:00:00,off,heatOff,,Sleep,80,56,69.3,50,64.4,0,0,0,,69.3,50,0,68.3,0,
2019-09-10,01:05:00,off,heatOff,,Sleep,80,56,69.2,52,64.4,0,0,0,,69.2,52,0,68.4,0,
2019-09-10,01:10:00,off,heatOff,,Sleep,80,56,69.1,52,64.4,0,0,0,,69.1,52,0,68.3,0,
2019-09-10,01:15:00,off,heatOff,,Sleep,80,56,69,52,64.4,0,0,0,,69,52,0,68.3,0,
2019-09-10,01:20:00,off,heatOff,,Sleep,80,56,69,52,64.4,0,0,0,,69,52,0,68.3,0,
2019-09-10,01:25:00,off,heatOff,,Sleep,80,56,68.9,52,64.4,0,0,0,,68.9,52,0,68.3,0,
2019-09-10,01:30:00,off,heatOff,,Sleep,80,56,68.9,52,63.5,0,0,0,,68.9,52,0,68.3,0,
2019-09-10,01:35:00,off,heatOff,,Sleep,80,56,68.9,52,63.5,0,0,0,,68.9,52,0,68.3,0,
2019-09-10,01:40:00,off,heatOff,,Sleep,80,56,68.8,52,63.5,0,0,0,,68.8,52,0,68.5,0,
2019-09-10,01:45:00,off,heatOff,,Sleep,80,56,68.7,52,63.5,0,0,0,,68.7,52,0,68.5,0,
2019-09-10,01:50:00,off,heatOff,,Sleep,80,56,68.6,52,63.5,0,0,0,,68.6,52,0,68.5,0,
2019-09-10,01:55:00,off,heatOff,,Sleep,80,56,68.5,52,63.5,0,0,0,,68.5,52,0,68.5,0,
2019-09-10,02:00:00,off,heatOff,,Sleep,80,56,68.4,52,63.2,0,0,0,,68.4,52,0,68.5,0,
2019-09-10,02:05:00,off,heatOff,,Sleep,80,56,68.3,52,63.2,0,0,0,,68.3,52,0,68.5,0,
2019-09-10,02:10:00,off,heatOff,,Sleep,80,56,68.2,52,63.2,0,0,0,,68.2,52,0,68.4,0,
2019-09-10,02:15:00,off,heatOff,,Sleep,80,56,68.1,52,63.2,0,0,0,,68.1,52,0,68.3,0,
2019-09-10,02:20:00,off,heatOff,,Sleep,80,56,68,52,63.2,0,0,0,,68,52,0,68.4,0,
2019-09-10,02:25:00,off,heatOff,,Sleep,80,56,67.9,52,63.2,0,0,0,,67.9,52,0,68.3,0,
2019-09-10,02:30:00,off,heatOff,,Sleep,80,56,67.8,52,62.2,0,0,0,,67.8,52,0,68.5,0,
2019-09-10,02:35:00,off,heatOff,,Sleep,80,56,67.7,52,62.2,0,0,0,,67.7,52,0,68.4,0,
2019-09-10,02:40:00,off,heatOff,,Sleep,80,56,67.6,52,62.2,0,0,0,,67.6,52,0,68.3,0,
2019-09-10,02:45:00,off,heatOff,,Sleep,80,56,67.5,52,62.2,0,0,0,,67.5,52,0,68.3,0,
2019-09-10,02:50:00,off,heatOff,,Sleep,80,56,67.4,52,62.2,0,0,0,,67.4,52,0,68.5,0,
2019-09-10,02:55:00,off,heatOff,,Sleep,80,56,67.3,52,62.2,0,0,0,,67.3,52,0,68.4,0,
2019-09-10,03:00:00,off,heatOff,,Sleep,80,56,67.2,52,61,0,0,0,,67.2,52,0,68.3,0,
2019-09-10,03:05:00,off,heatOff,,Sleep,80,56,67.1,51,61,0,0,0,,67.1,51,0,68.3,0,
2019-09-10,03:10:00,off,heatOff,,Sleep,80,56,67.1,52,61,0,0,0,,67.1,52,0,68.3,0,
2019-09-10,03:15:00,off,heatOff,,Sleep,80,56,67,52,61,0,0,0,,67,52,0,68.3,0,
2019-09-10,03:20:00,off,heatOff,,Sleep,80,56,66.9,51,61,0,0,0,,66.9,51,0,68.3,0,
2019-09-10,03:25:00,off,heatOff,,Sleep,80,56,66.9,52,61,0,0,0,,66.9,52,1,68.3,0,
2019-09-10,03:30:00,off,heatOff,,Sleep,80,56,67,51,60.2,0,0,0,,67,51,1,68.3,0,
2019-09-10,03:35:00,off,heatOff,,Sleep,80,56,67.3,50,60.2,0,0,0,,67.3,50,0,68.3,0,
2019-09-10,03:40:00,off,heatOff,,Sleep,80,56,67.2,50,60.2,0,0,0,,67.2,50,0,68.3,0,
2019-09-10,03:45:00,off,heatOff,,Sleep,80,56,67,51,60.2,0,0,0,,67,51,0,68.3,0,
2019-09-10,03:50:00,off,heatOff,,Sleep,80,56,66.8,51,60.2,0,0,0,,66.8,51,0,68.3,0,
2019-09-10,03:55:00,off,heatOff,,Sleep,80,56,66.7,51,60.2,0,0,0,,66.7,51,0,68.3,0,
2019-09-10,04:00:00,off,heatOff,,Sleep,80,56,66.6,51,59.9,0,0,0,,66.6,51,0,68.3,0,
2019-09-10,04:05:00,off,heatOff,,Sleep,80,56,66.5,52,59.9,0,0,0,,66.5,52,0,68.3,0,
2019-09-10,04:10:00,off,heatOff,,Sleep,80,56,66.4,52,59.9,0,0,0,,66.4,52,0,68.3,0,
2019-09-10,04:15:00,off,heatOff,,Sleep,80,56,66.3,52,59.9,0,0,0,,66.3,52,0,68.3,0,
2019-09-10,04:20:00,off,heatOff,,Sleep,80,56,66.3,52,59.9,0,0,0,,66.3,52,0,68.3,0,
2019-09-10,04:25:00,off,heatOff,,Sleep,80,56,66.2,52,59.9,0,0,0,,66.2,52,0,68.3,0,
2019-09-10,04:30:00,off,heatOff,,Sleep,80,56,66.1,52,59.1,0,0,0,,66.1,52,0,68.3,0,
2019-09-10,04:35:00,off,heatOff,,Sleep,80,56,66.1,52,59.1,0,0,0,,66.1,52,0,68.3,0,
2019-09-10,04:40:00,off,heatOff,,Sleep,80,56,66,53,59.1,0,0,0,,66,53,0,68.3,0,
2019-09-10,04:45:00,off,heatOff,,Sleep,80,56,66,53,59.1,0,0,0,,66,53,0,68.3,0,
2019-09-10,04:50:00,off,heatOff,,Sleep,80,56,65.9,53,59.1,0,0,0,,65.9,53,0,68.3,0,
2019-09-10,04:55:00,off,heatOff,,Sleep,80,56,65.9,53,59.1,0,0,0,,65.9,53,0,68.3,0,
2019-09-10,05:00:00,off,heatOff,,Sleep,80,56,65.9,54,58.8,0,0,0,,65.9,54,0,68.3,0,
2019-09-10,05:05:00,off,heatOff,,Sleep,80,56,65.9,54,58.8,0,0,0,,65.9,54,0,68.2,0,
2019-09-10,05:10:00,off,heatOff,,Sleep,80,56,65.8,54,58.8,0,0,0,,65.8,54,0,68.1,0,
2019-09-10,05:15:00,off,heatOff,,Sleep,80,56,65.8,54,58.8,0,0,0,,65.8,54,0,68.1,0,
2019-09-10,05:20:00,off,heatOff,,Sleep,80,56,65.8,55,58.8,0,0,0,,65.8,55,0,68.1,0,
2019-09-10,05:25:00,off,heatOff,,Sleep,80,56,65.7,56,58.8,0,0,0,,65.7,56,0,68.1,0,
2019-09-10,05:30:00,off,heatOff,,Sleep,80,56,65.7,56,58.4,0,0,0,,65.7,56,0,68.1,0,
2019-09-10,05:35:00,off,heatOff,,Sleep,80,56,65.6,56,58.4,0,0,0,,65.6,56,0,68.1,0,
2019-09-10,05:40:00,off,heatOff,,Sleep,80,56,65.5,56,58.4,0,0,0,,65.5,56,0,68.1,0,
2019-09-10,05:45:00,off,heatOff,,Sleep,80,56,65.4,56,58.4,0,0,0,,65.4,56,0,68.1,0,
2019-09-10,05:50:00,off,heatOff,,Sleep,80,56,65.3,56,58.4,0,0,0,,65.3,56,0,68.1,0,
2019-09-10,05:55:00,off,heatOff,,Sleep,80,56,65.2,56,58.4,0,0,0,,65.2,56,0,68.1,0,
2019-09-10,06:00:00,off,heatOff,,Sleep,80,56,65.1,56,59.9,0,0,0,,65.1,56,0,68.1,0,
2019-09-10,06:05:00,off,heatOff,,Sleep,80,56,65,56,59.9,0,0,0,,65,56,0,68.1,0,
2019-09-10,06:10:00,off,heatOff,,Sleep,80,56,65,56,59.9,0,0,0,,65,56,0,68.1,0,
2019-09-10,06:15:00,off,heatOff,,Sleep,80,56,64.9,56,59.9,0,0,0,,64.9,56,0,68.1,0,
2019-09-10,06:20:00,off,heatOff,,Sleep,80,56,64.8,56,59.9,0,0,0,,64.8,56,0,68,0,
2019-09-10,06:25:00,off,heatOff,,Sleep,79.2,59.6,64.4,57,59.9,0,0,0,,64.4,57,1,68,0,
2019-09-10,06:30:00,off,heatOff,,Home,78,65,63.8,59,59.7,0,0,0,,63.8,59,1,68,0,
2019-09-10,06:35:00,off,heatOff,,Home,78,65,64.2,59,59.7,0,0,0,,64.2,59,1,68,0,
2019-09-10,06:40:00,off,heatOff,,Home,78,65,64.9,58,59.7,0,0,0,,64.9,58,1,68,0,
2019-09-10,06:45:00,off,heatOff,,Home,78,65,65.4,58,59.7,0,0,0,,65.4,58,1,68,0,
2019-09-10,06:50:00,off,heatOff,,Home,78,65,65.8,57,59.7,0,0,0,,65.8,57,1,68,0,
2019-09-10,06:55:00,off,heatOff,,Home,78,65,66,56,59.7,0,0,0,,66,56,1,68,0,
2019-09-10,07:00:00,off,heatOff,,Home,78,65,66.2,56,59.7,0,0,0,,66.2,56,0,68,0,
2019-09-10,07:05:00,off,heatOff,,Home,78,65,66.3,55,59.7,0,0,0,,66.3,55,0,68,0,
2019-09-10,07:10:00,off,heatOff,,Home,78,65,66.4,55,59.7,0,0,0,,66.4,55,0,68,0,
2019-09-10,07:15:00,off,heatOff,,Home,78,65,66.5,54,59.7,0,0,0,,66.5,54,0,68,0,
2019-09-10,07:20:00,off,heatOff,,Home,78,65,66.6,54,59.7,0,0,0,,66.6,54,0,67.8,0,
2019-09-10,07:25:00,off,heatOff,,Home,78,65,66.7,54,59.7,0,0,0,,66.7,54,0,67.8,0,
2019-09-10,07:30:00,off,heatOff,,Home,78,65,66.8,53,61.1,0,0,0,,66.8,53,0,67.8,0,
2019-09-10,07:35:00,off,heatOff,,Home,78,65,66.8,53,61.1,0,0,0,,66.8,53,0,67.8,0,
2019-09-10,07:40:00,off,heatOff,,Home,78,65,66.8,53,61.1,0,0,0,,66.8,53,0,67.8,0,
2019-09-10,07:45:00,off,heatOff,,Home,78,65,66.9,53,61.1,0,0,0,,66.9,53,0,67.8,0,
2019-09-10,07:50:00,off,heatOff,,Home,78,65,66.9,53,61.1,0,0,0,,66.9,53,1,67.8,0,
2019-09-10,07:55:00,off,heatOff,,Home,78,65,67.2,54,61.1,0,0,0,,67.2,54,1,67.8,1,
2019-09-10,08:00:00,off,heatOff,,Home,78,65,67.3,53,63.2,0,0,0,,67.3,53,1,67.8,1,
2019-09-10,08:05:00,off,heatOff,,Home,78,65,67.3,53,63.2,0,0,0,,67.3,53,0,67.8,0,
2019-09-10,08:10:00,off,heatOff,,Home,78,65,67.3,53,63.2,0,0,0,,67.3,53,0,67.7,0,
2019-09-10,08:15:00,off,heatOff,,Home,78,65,67.2,53,63.2,0,0,0,,67.2,53,0,67.6,0,
2019-09-10,08:20:00,off,heatOff,,Home,78,65,67.2,54,63.2,0,0,0,,67.2,54,0,67.6,0,
2019-09-10,08:25:00,off,heatOff,,Home,79.6,61.4,67.2,54,63.2,0,0,0,,67.2,54,0,67.6,0,
2019-09-10,08:30:00,off,heatOff,,Away,82,56,67.2,54,64.8,0,0,0,,67.2,54,0,67.6,0,
2019-09-10,08:35:00,off,heatOff,,Away,82,56,67.2,54,64.8,0,0,0,,67.2,54,0,67.6,0,
2019-09-10,08:40:00,off,heatOff,,Away,82,56,67.2,54,64.8,0,0,0,,67.2,54,0,67.6,0,
2019-09-10,08:45:00,off,heatOff,,Away,82,56,67.2,53,64.8,0,0,0,,67.2,53,0,67.6,0,
2019-09-10,08:50:00,off,heatOff,,Away,82,56,67.2,53,64.8,0,0,0,,67.2,53,0,67.6,0,
2019-09-10,08:55:00,off,heatOff,,Away,82,56,67.2,53,64.8,0,0,0,,67.2,53,0,67.6,0,
2019-09-10,09:00:00,off,heatOff,,Away,82,56,67.2,53,65.3,0,0,0,,67.2,53,0,67.6,0,
2019-09-10,09:05:00,off,heatOff,,Away,82,56,67.3,53,65.3,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:10:00,off,heatOff,,Away,82,56,67.3,53,65.3,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:15:00,off,heatOff,,Away,82,56,67.3,53,65.3,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:20:00,off,heatOff,,Away,82,56,67.3,53,65.3,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:25:00,off,heatOff,,Away,82,56,67.3,53,65.3,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:30:00,off,heatOff,,Away,82,56,67.3,53,66.6,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:35:00,off,heatOff,,Away,82,56,67.3,53,66.6,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:40:00,off,heatOff,,Away,82,56,67.3,53,66.6,0,0,0,,67.3,53,0,67.6,0,
2019-09-10,09:45:00,off,heatOff,,Away,82,56,67.4,53,66.6,0,0,0,,67.4,53,0,67.6,0,
2019-09-10,09:50:00,off,heatOff,,Away,82,56,67.4,53,66.6,0,0,0,,67.4,53,0,67.6,0,
2019-09-10,09:55:00,off,heatOff,,Away,82,56,67.4,53,66.6,0,0,0,,67.4,53,0,67.6,0,
2019-09-10,10:00:00,off,heatOff,,Away,82,56,67.4,53,70.9,0,0,0,,67.4,53,0,67.6,0,
2019-09-10,10:05:00,off,heatOff,,Away,82,56,67.4,53,70.9,0,0,0,,67.4,53,0,67.6,0,
2019-09-10,10:10:00,off,heatOff,,Away,82,56,67.4,53,70.9,0,0,0,,67.4,53,0,67.6,0,
2019-09-10,10:15:00,off,heatOff,,Away,82,56,67.5,53,70.9,0,0,0,,67.5,53,0,67.6,0,
2019-09-10,10:20:00,off,heatOff,,Away,82,56,67.5,52,70.9,0,0,0,,67.5,52,0,67.6,0,
2019-09-10,10:25:00,off,heatOff,,Away,82,56,67.6,52,70.9,0,0,0,,67.6,52,0,67.6,0,
2019-09-10,10:30:00,off,heatOff,,Away,82,56,67.7,52,72.5,0,0,0,,67.7,52,0,67.6,0,
2019-09-10,10:35:00,off,heatOff,,Away,82,56,67.7,53,72.5,0,0,0,,67.7,53,0,67.6,0,
2019-09-10,10:40:00,off,heatOff,,Away,82,56,67.7,53,72.5,0,0,0,,67.7,53,0,67.6,0,
2019-09-10,10:45:00,off,heatOff,,Away,82,56,67.7,53,72.5,0,0,0,,67.7,53,0,67.6,0,
2019-09-10,10:50:00,off,heatOff,,Away,82,56,67.7,53,72.5,0,0,0,,67.7,53,0,67.6,0,
2019-09-10,10:55:00,off,heatOff,,Away,82,56,67.7,53,72.5,0,0,0,,67.7,53,0,67.6,0,
2019-09-10,11:00:00,off,heatOff,,Away,82,56,67.7,53,75.1,0,0,0,,67.7,53,0,67.6,0,
2019-09-10,11:05:00,off,heatOff,,Away,82,56,67.8,53,75.1,0,0,0,,67.8,53,0,67.6,0,
2019-09-10,11:10:00,off,heatOff,,Away,82,56,67.8,53,75.1,0,0,0,,67.8,53,0,67.5,0,
2019-09-10,11:15:00,off,heatOff,,Away,82,56,67.9,53,75.1,0,0,0,,67.9,53,0,67.4,0,
2019-09-10,11:20:00,off,heatOff,,Away,82,56,68,53,75.1,0,0,0,,68,53,0,67.6,0,
2019-09-10,11:25:00,off,heatOff,,Away,82,56,68.1,53,75.1,0,0,0,,68.1,53,0,67.5,0,
2019-09-10,11:30:00,off,heatOff,,Away,82,56,68.2,53,76.5,0,0,0,,68.2,53,0,67.4,0,
2019-09-10,11:35:00,off,heatOff,,Away,82,56,68.2,53,76.5,0,0,0,,68.2,53,0,67.6,0,
2019-09-10,11:40:00,off,heatOff,,Away,82,56,68.2,53,76.5,0,0,0,,68.2,53,0,67.6,0,
2019-09-10,11:45:00,off,heatOff,,Away,82,56,68.3,53,76.5,0,0,0,,68.3,53,0,67.6,0,
2019-09-10,11:50:00,off,heatOff,,Away,82,56,68.3,53,76.5,0,0,0,,68.3,53,0,67.5,0,
2019-09-10,11:55:00,off,heatOff,,Away,82,56,68.4,53,76.5,0,0,0,,68.4,53,0,67.5,0,
2019-09-10,12:00:00,off,heatOff,,Away,82,56,68.4,53,77.4,0,0,0,,68.4,53,0,67.6,0,
2019-09-10,12:05:00,off,heatOff,,Away,82,56,68.5,53,77.4,0,0,0,,68.5,53,0,67.6,0,
2019-09-10,12:10:00,off,heatOff,,Away,82,56,68.5,53,77.4,0,0,0,,68.5,53,0,67.6,0,
2019-09-10,12:15:00,off,heatOff,,Away,82,56,68.6,53,77.4,0,0,0,,68.6,53,0,67.6,0,
2019-09-10,12:20:00,off,heatOff,,Away,82,56,68.6,53,77.4,0,0,0,,68.6,53,0,67.6,0,
2019-09-10,12:25:00,off,heatOff,,Away,82,56,68.6,53,77.4,0,0,0,,68.6,53,0,67.6,0,
2019-09-10,12:30:00,off,heatOff,,Away,82,56,68.6,53,79.5,0,0,0,,68.6,53,0,67.6,0,
2019-09-10,12:35:00,off,heatOff,,Away,82,56,68.8,53,79.5,0,0,0,,68.8,53,0,67.6,0,
2019-09-10,12:40:00,off,heatOff,,Away,82,56,68.8,53,79.5,0,0,0,,68.8,53,0,67.6,0,
2019-09-10,12:45:00,off,heatOff,,Away,82,56,68.9,53,79.5,0,0,0,,68.9,53,0,67.6,0,
2019-09-10,12:50:00,off,heatOff,,Away,82,56,69,53,79.5,0,0,0,,69,53,0,67.6,0,
2019-09-10,12:55:00,off,heatOff,,Away,82,56,69.1,53,79.5,0,0,0,,69.1,53,0,67.6,0,
2019-09-10,13:00:00,off,heatOff,,Away,82,56,69.1,53,78.5,0,0,0,,69.1,53,0,67.6,0,
2019-09-10,13:05:00,off,heatOff,,Away,82,56,69.1,53,78.5,0,0,0,,69.1,53,0,67.6,0,
2019-09-10,13:10:00,off,heatOff,,Away,82,56,69.2,53,78.5,0,0,0,,69.2,53,0,67.6,0,
2019-09-10,13:15:00,off,heatOff,,Away,82,56,69.2,52,78.5,0,0,0,,69.2,52,0,67.6,0,
2019-09-10,13:20:00,off,heatOff,,Away,82,56,69.2,51,78.5,0,0,0,,69.2,51,0,67.6,0,
2019-09-10,13:25:00,off,heatOff,,Away,82,56,69.2,51,78.5,0,0,0,,69.2,51,0,67.6,0,
2019-09-10,13:30:00,off,heatOff,,Away,82,56,69.3,52,79.7,0,0,0,,69.3,52,0,67.6,0,
2019-09-10,13:35:00,off,heatOff,,Away,82,56,69.4,51,79.7,0,0,0,,69.4,51,0,67.6,0,
2019-09-10,13:40:00,off,heatOff,,Away,82,56,69.5,52,79.7,0,0,0,,69.5,52,0,67.6,0,
2019-09-10,13:45:00,off,heatOff,,Away,82,56,69.6,52,79.7,0,0,0,,69.6,52,0,67.6,0,
2019-09-10,13:50:00,off,heatOff,,Away,82,56,69.7,52,79.7,0,0,0,,69.7,52,0,67.6,0,
2019-09-10,13:55:00,off,heatOff,,Away,82,56,69.7,52,79.7,0,0,0,,69.7,52,0,67.6,0,
2019-09-10,14:00:00,off,heatOff,,Away,82,56,69.7,52,80.1,0,0,0,,69.7,52,0,67.6,0,
2019-09-10,14:05:00,off,heatOff,,Away,82,56,69.8,52,80.1,0,0,0,,69.8,52,0,67.6,0,
2019-09-10,14:10:00,off,heatOff,,Away,82,56,69.9,52,80.1,0,0,0,,69.9,52,0,67.6,0,
2019-09-10,14:15:00,off,heatOff,,Away,82,56,70,52,80.1,0,0,0,,70,52,0,67.6,0,
2019-09-10,14:20:00,off,heatOff,,Away,82,56,70.1,52,80.1,0,0,0,,70.1,52,0,67.6,0,
2019-09-10,14:25:00,off,heatOff,,Away,82,56,70.2,52,80.1,0,0,0,,70.2,52,0,67.6,0,
2019-09-10,14:30:00,off,heatOff,,Away,82,56,70.2,52,81.1,0,0,0,,70.2,52,0,67.6,0,
2019-09-10,14:35:00,off,heatOff,,Away,82,56,70.2,52,81.1,0,0,0,,70.2,52,0,67.6,0,
2019-09-10,14:40:00,off,heatOff,,Away,82,56,70.4,51,81.1,0,0,0,,70.4,51,0,67.6,0,
2019-09-10,14:45:00,off,heatOff,,Away,82,56,70.4,52,81.1,0,0,0,,70.4,52,0,67.6,0,
2019-09-10,14:50:00,off,heatOff,,Away,82,56,70.6,52,81.1,0,0,0,,70.6,52,0,67.6,0,
2019-09-10,14:55:00,off,heatOff,,Away,82,56,70.6,51,81.1,0,0,0,,70.6,51,0,67.6,0,
2019-09-10,15:00:00,off,heatOff,,Away,82,56,70.7,52,81.8,0,0,0,,70.7,52,0,67.6,0,
2019-09-10,15:05:00,off,heatOff,,Away,82,56,70.8,52,81.8,0,0,0,,70.8,52,0,67.7,0,
2019-09-10,15:10:00,off,heatOff,,Away,82,56,70.9,52,81.8,0,0,0,,70.9,52,0,67.6,0,
2019-09-10,15:15:00,off,heatOff,,Away,82,56,71,52,81.8,0,0,0,,71,52,0,67.6,0,
2019-09-10,15:20:00,off,heatOff,,Away,82,56,71.2,52,81.8,0,0,0,,71.2,52,0,67.7,0,
2019-09-10,15:25:00,off,heatOff,,Away,82,56,71.3,52,81.8,0,0,0,,71.3,52,0,67.8,0,
2019-09-10,15:30:00,off,heatOff,,Away,82,56,71.3,53,82.2,0,0,0,,71.3,53,0,67.8,0,
2019-09-10,15:35:00,off,heatOff,,Away,82,56,71.3,52,82.2,0,0,0,,71.3,52,0,67.8,0,
2019-09-10,15:40:00,off,heatOff,,Away,82,56,71.4,52,82.2,0,0,0,,71.4,52,0,67.8,0,
2019-09-10,15:45:00,off,heatOff,,Away,82,56,71.6,52,82.2,0,0,0,,71.6,52,0,67.8,0,
2019-09-10,15:50:00,off,heatOff,,Away,82,56,71.7,51,82.2,0,0,0,,71.7,51,0,67.8,0,
2019-09-10,15:55:00,off,heatOff,,Away,80.6,59.1,71.7,52,82.2,0,0,0,,71.7,52,0,67.8,0,
2019-09-10,16:00:00,off,heatOff,,Home,78,65,71.8,51,82.7,0,0,0,,71.8,51,0,67.8,0,
2019-09-10,16:05:00,off,heatOff,,Home,78,65,72,51,82.7,0,0,0,,72,51,0,67.8,0,
